file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099
MOHC-HadGEM2-ES_rcp85_r1i1p1_KNMI-RACMO22E_EA_2,NA,rcp85,KNMI,EA,2,101.493324,2.8613355,269.34848,22.273046,22365090000.0,59.503838,3.2114558,271.5517,17.439714,17514197000.0,23.013111,3.350746,274.68738,10.066832,10110786000.0,HadGEM2-ES_r1,-41.989487,-41.371674,0.3501203,12.236256,2.2032166,-4.833332,-21.700363,-4850893000.0,-78.48021,-77.32549,0.4894104,17.104265,5.3388977,-12.206215,-54.802628,-12254304000.0
NCC-NorESM1-M_rcp85_r1i1p1_IPSL-WRF381P_SC_2,NA,rcp85,IPSL,SC,2,494.5882,4.711067,265.6356,30.0053,38112465000.0,428.14536,4.6981955,266.61737,29.969288,38073940000.0,331.36838,4.7675653,268.09787,29.462807,37428770000.0,NorESM1-M_r1,-66.44284,-13.433972,-0.012871742,-0.2732235,0.981781,-0.03601265,-0.120020956,-38522880.0,-163.21982,-33.001156,0.05649805,1.1992623,2.4622803,-0.5424938,-1.8079933,-683696100.0
ICHEC-EC-EARTH_rcp45_r12i1p1_CLMcom-CCLM4-8-17_EA_5,NA,rcp45,CLMcom,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-BTU-CCLM4-8-17_IP_5,NA,rcp26,CLMcom,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp85_r1i1p1_ICTP-RegCM4-6_SC_0,NA,rcp85,ICTP,SC,0,63.215187,1.4839321,269.4638,20.378601,658449560000.0,44.59921,1.6014231,271.00482,17.120874,551469000000.0,26.776936,1.8342456,273.51392,11.681761,372474450000.0,NorESM1-M_r1,-18.615978,-29.448584,0.11749101,7.917546,1.5410156,-3.2577267,-15.986017,-106980570000.0,-36.43825,-57.64161,0.35031343,23.607105,4.05011,-8.69684,-42.676334,-285975120000.0
MOHC-HadGEM2-ES_rcp26_r1i1p1_GERICS-REMO2015_IP_1,NA,rcp26,GERICS,IP,1,0.16048187,2.016342,280.592,0.104809225,962837900.0,0.076695375,2.044031,281.9135,0.053760078,493870900.0,0.0749585,2.2061033,281.8807,0.049952842,458895330.0,HadGEM2-ES_r1,-0.083786495,-52.209324,0.02768898,1.3732284,1.3215027,-0.051049147,-48.70673,-468966980.0,-0.08552337,-53.291607,0.1897614,9.411171,1.2886963,-0.054856382,-52.339268,-503942560.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_ICTP-RegCM4-6_SC_1,NA,rcp26,ICTP,SC,1,164.17413,1.805048,265.7733,28.472277,165531000000.0,143.57594,1.9164469,267.22626,26.989641,156778870000.0,138.41501,1.9335781,267.63864,26.652567,154806730000.0,MPI-ESM-LR_r1,-20.59819,-12.546551,0.111398935,6.171522,1.4529724,-1.4826355,-5.2072954,-8752120000.0,-25.759125,-15.6901245,0.12853014,7.120594,1.8653564,-1.8197098,-6.3911633,-10724262000.0
MIROC-MIROC5_rcp26_r1i1p1_CLMcom-CCLM4-8-17_AL_4,NA,rcp26,CLMcom,AL,4,351.8554,4.6397324,266.10153,29.467607,25930095000.0,286.90247,4.400939,267.21643,28.638765,25198805000.0,268.9254,4.4260864,267.29337,27.879435,24529406000.0,MIROC5_r1,-64.95294,-18.460123,-0.23879337,-5.1467056,1.1148987,-0.82884216,-2.812723,-731289600.0,-82.92999,-23.569338,-0.21364594,-4.604704,1.1918335,-1.5881729,-5.389555,-1400688600.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_KNMI-RACMO22E_AL_0,NA,rcp85,KNMI,AL,0,7.9671345,2.7523541,276.42343,4.7727265,16721128000.0,3.1263,3.125857,278.54245,2.2674153,7944001500.0,0.79961896,3.1837444,281.47824,0.6001418,2103383000.0,HadGEM2-ES_r1,-4.8408346,-60.760048,0.37350297,13.570309,2.1190186,-2.5053113,-52.492245,-8777127000.0,-7.1675158,-89.96354,0.4313903,15.673503,5.0548096,-4.1725845,-87.42559,-14617745000.0
MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_EU_1,NA,rcp45,CLMcom,EU,1,48.208454,3.5402462,275.37424,7.9317675,273418030000.0,40.131733,3.6747205,276.2322,7.12536,245385310000.0,34.162308,3.5308871,276.727,6.684152,230302970000.0,MPI-ESM-LR_r1,-8.076721,-16.753744,0.13447428,3.7984443,0.8579712,-0.80640745,-10.166807,-28032713000.0,-14.046146,-29.136272,-0.009359121,-0.26436356,1.3527527,-1.2476153,-15.729348,-43115053000.0
ICHEC-EC-EARTH_rcp85_r12i1p1_IPSL-WRF381P_EA_3,NA,rcp85,IPSL,EA,3,166.49423,3.5186217,269.1147,26.266554,1553408600.0,124.871124,3.745911,270.7166,23.680897,1401119000.0,46.283268,3.611177,272.92773,17.86793,1058370940.0,EC-EARTH_r12,-41.623108,-24.999727,0.2272892,6.459609,1.6019287,-2.5856571,-9.843914,-152289660.0,-120.21097,-72.20128,0.092555285,2.6304414,3.8130493,-8.398624,-31.974596,-495037700.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_AL_1,NA,rcp85,CLMcom,AL,1,8.253012,3.9092937,276.05603,4.8360972,14312420000.0,3.1056237,4.2593822,277.56488,2.5122223,7435047000.0,1.2555395,4.3258576,279.85056,0.98087513,2903583200.0,HadGEM2-ES_r1,-5.147388,-62.36981,0.3500886,8.95529,1.5088501,-2.323875,-48.052692,-6877373400.0,-6.9974723,-84.786896,0.416564,10.655735,3.7945251,-3.8552222,-79.71763,-11408837000.0
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_IP_4,NA,rcp85,SMHI,IP,4,216.2249,6.3280344,267.69485,26.481699,2211413500.0,135.20068,6.0378323,269.34476,24.23987,2026172200.0,42.04181,5.81965,272.38312,16.020914,1342082700.0,EC-EARTH_r3,-81.024216,-37.472195,-0.29020214,-4.585976,1.6499023,-2.241829,-8.465578,-185241340.0,-174.18309,-80.55644,-0.5083842,-8.033841,4.688263,-10.460785,-39.50194,-869330800.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_5,NA,rcp85,MOHC,EU,5,340.78418,3.657528,261.96918,29.165556,2735556400.0,314.01138,3.781464,263.39792,28.624664,2685262800.0,318.13992,4.3571124,266.5389,27.821957,2609744400.0,MPI-ESM-LR_r1,-26.772797,-7.8562326,0.12393618,3.388523,1.4287415,-0.54089165,-1.8545563,-50293504.0,-22.644257,-6.64475,0.6995845,19.12725,4.5697327,-1.3435993,-4.6068015,-125811970.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_SMHI-RCA4_EU_3,NA,rcp26,SMHI,EU,3,138.51599,6.2312455,269.17984,20.95534,39996363000.0,112.049995,6.6565413,270.6717,18.401062,35148886000.0,104.31052,6.530388,270.22446,18.982128,36249997000.0,MPI-ESM-LR_r1,-26.465996,-19.106817,0.42529583,6.825214,1.4918518,-2.5542774,-12.189148,-4847476700.0,-34.205475,-24.694242,0.29914236,4.8006835,1.0446167,-1.9732113,-9.41627,-3746365400.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_DMI-HIRHAM5_EU_3,NA,rcp85,DMI,EU,3,246.69574,8.449184,270.95438,17.390512,37494415000.0,170.99632,8.108141,272.04666,14.423668,31136127000.0,72.099594,8.228669,274.76797,9.112773,19694680000.0,MPI-ESM-LR_r1,-75.69942,-30.685337,-0.34104347,-4.036407,1.0922852,-2.9668446,-17.060133,-6358288400.0,-174.59615,-70.77388,-0.22051525,-2.6098998,3.8135986,-8.27774,-47.599167,-17799735000.0
ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_IP_2,NA,rcp85,MOHC,IP,2,7.877423,2.9615588,276.0336,2.8424964,7782927000.0,3.5900242,2.876016,277.50302,1.4342625,3927285200.0,1.4636327,2.692962,279.56805,0.64479446,1791032200.0,EC-EARTH_r12,-4.2873983,-54.42641,-0.08554292,-2.8884423,1.4694214,-1.4082339,-49.542152,-3855641600.0,-6.41379,-81.41991,-0.2685969,-9.069443,3.5344543,-2.197702,-77.31591,-5991894500.0
ICHEC-EC-EARTH_rcp26_r12i1p1_CLMcom-CCLM4-8-17_IP_2,NA,rcp26,CLMcom,IP,2,4.3091063,3.047525,275.92227,2.9482083,8129872000.0,2.759928,2.7576227,276.85663,1.997384,5523281400.0,2.7294014,3.009134,276.89316,2.1233187,5885321700.0,EC-EARTH_r12,-1.5491784,-35.951267,-0.2899022,-9.51271,0.9343567,-0.9508244,-32.250923,-2606590500.0,-1.579705,-36.65969,-0.038390875,-1.2597395,0.97088623,-0.82488966,-27.979355,-2244550100.0
NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_IP_1,NA,rcp26,GERICS,IP,1,0.059689738,2.2357383,281.49747,0.049280606,442620320.0,0.025940116,2.2026932,282.40216,0.019173851,176647630.0,0.021397403,2.414712,282.69577,0.016515562,153052160.0,NorESM1-M_r1,-0.03374962,-56.541748,-0.033045053,-1.4780376,0.9046936,-0.030106755,-61.0925,-265972690.0,-0.038292333,-64.15229,0.17897367,8.005126,1.1983032,-0.032765046,-66.486694,-289568160.0
ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4_IP_2,NA,rcp85,SMHI,IP,2,6.3395195,3.5055978,275.38184,3.3006005,9025078000.0,3.6643145,3.4742649,276.84512,1.6748148,4582139400.0,1.2186712,3.2761984,278.9098,0.62765765,1733923700.0,EC-EARTH_r12,-2.675205,-42.19886,-0.03133297,-0.8937982,1.4632874,-1.6257857,-49.257267,-4442939000.0,-5.120848,-80.7766,-0.22939944,-6.543804,3.527954,-2.6729429,-80.98353,-7291154400.0
ICHEC-EC-EARTH_rcp45_r12i1p1_SMHI-RCA4_EU_0,NA,rcp45,SMHI,EU,0,17.295876,2.2067513,274.16074,7.2078633,906691150000.0,12.091227,2.3431492,275.67307,5.3011575,665500060000.0,8.110431,2.4453819,276.81558,4.042769,505919500000.0,EC-EARTH_r12,-5.204649,-30.09185,0.13639784,6.180934,1.5123291,-1.9067059,-26.453136,-241191100000.0,-9.185445,-53.10772,0.23863053,10.813657,2.6548462,-3.1650944,-43.911686,-400771650000.0
ICHEC-EC-EARTH_rcp85_r12i1p1_GERICS-REMO2015_SC_3,NA,rcp85,GERICS,SC,3,314.1118,3.0275433,262.20264,29.409616,2428584400.0,276.58514,3.2246993,264.046,28.402048,2345419800.0,182.84052,3.0718887,266.91968,24.597015,2031994800.0,EC-EARTH_r12,-37.52664,-11.946906,0.19715595,6.512077,1.8433533,-1.0075684,-3.4259827,-83164670.0,-131.27127,-41.79126,0.04434538,1.4647315,4.717041,-4.812601,-16.364038,-396589700.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_IP_0,NA,rcp85,ICTP,IP,0,0.009805954,3.2490864,282.45123,0.0068229577,61086680.0,0.012216272,3.187405,283.3581,0.011252298,97724376.0,0.0001288964,3.3457031,285.0476,3.611768e-05,315174.0,MPI-ESM-LR_r1,0.0024103178,24.580145,-0.06168127,-1.8984189,0.90686035,0.0044293404,64.91819,36637696.0,-0.009677058,-98.68553,0.096616745,2.9736588,2.5963745,-0.00678684,-99.47064,-60771504.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_KNMI-RACMO22E_EU_4,NA,rcp26,KNMI,EU,4,333.65494,3.9265516,265.76132,29.102476,13196061000.0,329.50647,4.3247004,266.98154,28.506039,12929081000.0,335.87375,4.2546644,266.70074,28.899517,13107175000.0,MPI-ESM-LR_r1,-4.148468,-1.2433408,0.39814878,10.139909,1.2202148,-0.59643745,-2.049439,-266979330.0,2.218811,0.6650017,0.32811284,8.356259,0.9394226,-0.20295906,-0.6973945,-88885250.0
ICHEC-EC-EARTH_rcp26_r12i1p1_CLMcom-CCLM4-8-17_AL_5,NA,rcp26,CLMcom,AL,5,539.50555,5.269897,264.1401,30.136612,2529180400.0,489.27167,5.3197246,264.855,29.966995,2515328000.0,537.29065,5.6013656,265.136,30.024185,2520148200.0,EC-EARTH_r12,-50.233887,-9.311097,0.049827576,0.94551325,0.7149048,-0.1696167,-0.56282604,-13852416.0,-2.2149048,-0.41054347,0.33146858,6.2898493,0.9958801,-0.11242676,-0.37305707,-9032192.0
NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_AL_4,NA,rcp45,DMI,AL,4,560.2519,7.6448984,267.39267,25.88106,19065563000.0,524.61786,8.193306,268.4369,24.315735,17915296000.0,454.26102,8.460053,269.26617,23.051565,16986657000.0,NorESM1-M_r1,-35.634033,-6.360359,0.54840755,7.17351,1.04422,-1.5653248,-6.0481477,-1150267400.0,-105.990875,-18.918432,0.815155,10.662732,1.8735046,-2.8294945,-10.932685,-2078906400.0
MIROC-MIROC5_rcp26_r1i1p1_CLMcom-CCLM4-8-17_IP_1,NA,rcp26,CLMcom,IP,1,0.46158624,2.8134708,279.00235,0.4554209,4231328300.0,0.2380462,2.8905857,279.86685,0.23142347,2144845700.0,0.28774393,2.7040637,280.00455,0.27137145,2505168100.0,MIROC5_r1,-0.22354004,-48.42866,0.07711482,2.740914,0.86450195,-0.22399744,-49.184708,-2086482600.0,-0.17384231,-37.661938,-0.10940719,-3.888691,1.0021973,-0.18404946,-40.413044,-1726160100.0
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_KNMI-RACMO22E_SC_4,NA,rcp26,KNMI,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CNRM-CM5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_EU_2,NA,rcp45,CLMcom,EU,2,75.74246,4.4496527,273.50833,10.645039,111171510000.0,61.19778,4.6012263,274.39154,9.127758,95282310000.0,57.517765,4.4239216,274.8192,8.76076,91447740000.0,MPI-ESM-LR_r1,-14.544682,-19.20281,0.15157366,3.4064155,0.8832092,-1.5172806,-14.253407,-15889203000.0,-18.224697,-24.061401,-0.025731087,-0.5782718,1.3108826,-1.8842783,-17.701,-19723772000.0
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_KNMI-RACMO22E_IP_4,NA,rcp26,KNMI,IP,4,364.44492,4.606762,267.42993,29.102468,2571945000.0,306.75015,4.8266253,268.65912,27.895061,2465928400.0,326.87027,4.9205294,268.388,28.235186,2496196400.0,CNRM-CM5_r1,-57.694763,-15.83086,0.21986341,4.7726235,1.229187,-1.207407,-4.148813,-106016510.0,-37.574646,-10.310103,0.31376743,6.811019,0.95806885,-0.86728287,-2.9801006,-75748610.0
ICHEC-EC-EARTH_rcp85_r3i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EA_5,NA,rcp85,CLMcom,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_KNMI-RACMO22E_IP_4,NA,rcp26,KNMI,IP,4,332.99207,5.2579546,269.09576,27.683025,2446315800.0,276.91296,5.0668497,270.1505,26.320988,2327098000.0,313.01624,5.5147066,270.00165,27.309875,2414361000.0,MPI-ESM-LR_r1,-56.0791,-16.840973,-0.19110489,-3.634586,1.0547485,-1.3620377,-4.9201183,-119217660.0,-19.97583,-5.998891,0.256752,4.883116,0.9058838,-0.37314987,-1.3479375,-31954688.0
NCC-NorESM1-M_rcp45_r1i1p1_GERICS-REMO2015_IP_4,NA,rcp45,GERICS,IP,4,27.43365,2.1611955,270.90775,9.254022,999127000.0,14.44325,2.0677145,272.36868,6.1733646,669676350.0,7.8620896,1.9661124,273.34225,4.670441,507346980.0,NorESM1-M_r1,-12.990399,-47.352066,-0.093481064,-4.325433,1.4609375,-3.080657,-33.28993,-329450620.0,-19.57156,-71.34144,-0.19508314,-9.02663,2.4345093,-4.5835805,-49.53069,-491780000.0
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SC_2,NA,rcp45,CNRM,SC,2,426.5533,3.8403046,260.02203,30.164762,30486454000.0,386.85425,3.7687793,261.3681,29.907875,30230686000.0,391.11432,4.1134424,262.8724,29.577599,29894545000.0,CNRM-CM5_r1,-39.699066,-9.306941,-0.071525335,-1.8624913,1.3460693,-0.25688744,-0.8516143,-255768580.0,-35.438995,-8.308222,0.2731378,7.1123996,2.8503723,-0.5871639,-1.9465226,-591908860.0
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_GERICS-REMO2015_EA_4,NA,rcp85,GERICS,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_IP_3,NA,rcp85,MPI-CSC,IP,3,15.581341,2.7461483,274.48553,4.5951567,2148579300.0,8.410492,2.5561352,275.59973,3.1931956,1496534300.0,2.508459,2.3606808,277.9208,1.593944,747452600.0,MPI-ESM-LR_r1,-7.170849,-46.022026,-0.19001317,-6.9192605,1.1141968,-1.4019611,-30.509539,-652045060.0,-13.072882,-83.90088,-0.38546753,-14.036661,3.4352722,-3.0012126,-65.312515,-1401126700.0
ICHEC-EC-EARTH_rcp85_r12i1p1_GERICS-REMO2015_SC_2,NA,rcp85,GERICS,SC,2,257.59705,3.1515045,264.4121,26.816353,38064873000.0,206.1981,3.4099276,266.39398,24.525867,34821410000.0,111.04649,3.3832965,269.42502,18.76875,26665134000.0,EC-EARTH_r12,-51.39894,-19.953234,0.2584231,8.199991,1.9818726,-2.2904854,-8.541375,-3243462700.0,-146.55055,-56.891396,0.23179197,7.3549623,5.012909,-8.047604,-30.010061,-11399739000.0
ICHEC-EC-EARTH_rcp26_r12i1p1_MOHC-HadREM3-GA7-05_EA_1,NA,rcp26,MOHC,EA,1,21.171297,2.184489,272.36526,10.573846,41200402000.0,16.137161,2.5115597,273.62534,8.825461,34510537000.0,12.059641,2.569597,274.1458,7.079016,27661306000.0,EC-EARTH_r12,-5.034136,-23.778116,0.3270707,14.972412,1.2600708,-1.7483845,-16.53499,-6689865700.0,-9.111656,-43.03778,0.385108,17.629202,1.7805481,-3.4948297,-33.051643,-13539097000.0
ICHEC-EC-EARTH_rcp26_r12i1p1_KNMI-RACMO22E_IP_4,NA,rcp26,KNMI,IP,4,305.9025,3.9442096,267.57794,28.693827,2535476500.0,246.42714,3.7024941,268.52502,27.096914,2395240700.0,264.5257,4.0381446,268.678,27.381172,2420692700.0,EC-EARTH_r12,-59.475357,-19.442587,-0.24171543,-6.1283617,0.9470825,-1.5969124,-5.565352,-140235780.0,-41.3768,-13.52614,0.09393501,2.3815928,1.1000671,-1.3126545,-4.5746927,-114783740.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_IP_3,NA,rcp85,CLMcom,IP,3,61.51932,4.471331,272.84827,13.261016,5703639600.0,26.567347,4.4911957,274.55377,9.024633,3881546800.0,5.7667394,3.6049042,277.56772,3.2992315,1419019100.0,HadGEM2-ES_r1,-34.951973,-56.814625,0.01986456,0.444265,1.7055054,-4.2363825,-31.946138,-1822092800.0,-55.752583,-90.62614,-0.86642694,-19.377382,4.719452,-9.961784,-75.12083,-4284620300.0
MPI-M-MPI-ESM-LR_rcp45_r2i1p1_MPI-CSC-REMO2009_EA_3,NA,rcp45,MPI-CSC,EA,3,26.398941,1.7891388,269.7036,11.273715,1171156700.0,17.120985,1.8228787,271.2294,8.814208,915579300.0,17.005816,1.8612163,271.7568,8.20208,852819900.0,MPI-ESM-LR_r2,-9.277956,-35.145184,0.033739924,1.8858193,1.5257874,-2.459507,-21.816296,-255577400.0,-9.393126,-35.581448,0.07207751,4.028615,2.0531921,-3.0716352,-27.245989,-318336830.0
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_IP_4,NA,rcp85,MOHC,IP,4,231.68082,3.9618068,267.32336,25.787605,2154455600.0,184.68974,4.1222587,268.98383,23.283077,1946569300.0,51.450535,3.7644372,272.55768,13.305095,1113431800.0,CNRM-CM5_r1,-46.991074,-20.282679,0.16045189,4.049968,1.6604614,-2.504528,-9.712139,-207886200.0,-180.23029,-77.792496,-0.19736958,-4.981807,5.234314,-12.482511,-48.40508,-1041023740.0
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_IP_1,NA,rcp85,MOHC,IP,1,0.1497171,2.6445885,280.80966,0.09095206,830782200.0,0.055253677,2.6847823,282.19125,0.031219093,291467400.0,0.053369664,2.1365347,283.87564,0.029249597,269589250.0,NorESM1-M_r1,-0.09446343,-63.094616,0.040193796,1.5198507,1.3815918,-0.059732966,-65.67522,-539314800.0,-0.096347444,-64.353,-0.5080538,-19.211071,3.065979,-0.061702464,-67.840645,-561192960.0
MOHC-HadGEM2-ES_rcp26_r1i1p1_MOHC-HadREM3-GA7-05_EA_4,NA,rcp26,MOHC,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp26_r12i1p1_KNMI-RACMO22E_EU_5,NA,rcp26,KNMI,EU,5,285.73267,2.2573907,260.9364,30.211111,149194160.0,244.3987,2.2822053,261.71835,30.05,148420560.0,286.01633,2.5199935,262.10294,29.949999,147924140.0,EC-EARTH_r12,-41.33397,-14.465959,0.024814606,1.0992606,0.7819519,-0.16111183,-0.5332867,-773600.0,0.2836609,0.099274926,0.2626028,11.633024,1.1665344,-0.2611122,-0.86429197,-1270016.0
MPI-M-MPI-ESM-LR_rcp26_r2i1p1_MPI-CSC-REMO2009_AL_4,NA,rcp26,MPI-CSC,AL,4,180.99681,3.6403377,265.98148,21.680273,17019187000.0,169.81282,3.8909533,267.16034,19.684946,15460689000.0,181.87418,4.013938,267.23123,20.67449,16231371000.0,MPI-ESM-LR_r2,-11.1839905,-6.179109,0.2506156,6.884405,1.1788635,-1.995327,-9.203422,-1558498300.0,0.8773651,0.48474064,0.37360024,10.262791,1.2497559,-1.0057831,-4.6391625,-787816450.0
MIROC-MIROC5_rcp26_r1i1p1_GERICS-REMO2015_IP_2,NA,rcp26,GERICS,IP,2,2.2278266,2.2694328,277.13962,1.1558208,3134931200.0,1.1543475,2.2888675,278.28098,0.689962,1871649500.0,1.3760306,2.1979,278.37946,0.67633,1831389700.0,MIROC5_r1,-1.073479,-48.185036,0.01943469,0.85636777,1.1413574,-0.46585882,-40.30545,-1263281700.0,-0.85179603,-38.234394,-0.07153273,-3.152009,1.2398376,-0.47949088,-41.48488,-1303541500.0
ICHEC-EC-EARTH_rcp85_r12i1p1_ICTP-RegCM4-6_EU_5,NA,rcp85,ICTP,EU,5,283.01767,2.4085426,261.79675,30.05,157851860.0,217.88098,2.5009758,263.23654,29.933332,157264060.0,186.81256,2.4201946,265.68716,28.366667,149005570.0,EC-EARTH_r12,-65.13669,-23.01506,0.092433214,3.8377237,1.4397888,-0.116666794,-0.38824224,-587792.0,-96.20511,-33.992615,0.011651993,0.48377773,3.8904114,-1.6833324,-5.6017723,-8846288.0
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_SMHI-RCA4_SC_5,NA,rcp85,SMHI,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_ICTP-RegCM4-6_EA_4,NA,rcp85,ICTP,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CNRM-CM5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_MPI-CSC-REMO2009_IP_5,NA,rcp85,MPI-CSC,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-BTU-CCLM4-8-17_SC_4,NA,rcp26,CLMcom,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp45_r12i1p1_CLMcom-CCLM4-8-17_EA_2,NA,rcp45,CLMcom,EA,2,46.31769,3.1709085,270.9345,15.558376,15581523000.0,32.24722,3.4267106,271.7907,13.541536,13613703000.0,24.067753,3.530545,272.64566,11.676193,11708004000.0,EC-EARTH_r12,-14.070473,-30.378181,0.25580215,8.067157,0.8562012,-2.01684,-12.963049,-1967819800.0,-22.249939,-48.037666,0.35963655,11.341751,1.7111511,-3.882183,-24.952368,-3873518600.0
ICHEC-EC-EARTH_rcp45_r12i1p1_SMHI-RCA4_EA_1,NA,rcp45,SMHI,EA,1,17.690557,2.3122573,271.43298,11.353508,43136266000.0,11.682141,2.6091018,273.02075,8.622316,32886034000.0,8.635205,2.7187355,274.2753,6.5447626,24908063000.0,EC-EARTH_r12,-6.008416,-33.963974,0.29684448,12.837866,1.5877686,-2.7311916,-24.055927,-10250232000.0,-9.055352,-51.18749,0.40647817,17.579279,2.8423157,-4.8087454,-42.35471,-18228204000.0
