file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,pro_diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099,pro_diff_sca_2070-2099
MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_IP_1,NA,rcp85,GERICS,IP,1,0.16048187,2.016342,280.592,0.104809225,0.34936368,0.063406594,2.0606408,282.202,0.045856297,0.15285411,0.009032299,1.6819017,284.97714,0.0072788284,0.0242627,HadGEM2-ES_r1,-0.097075276,-60.48987,0.044298887,2.1969929,1.6099854,-0.058952928,-56.24784,-0.19650957,-56.247852,-0.15144958,-94.371765,-0.33444023,-16.586485,4.385132,-0.097530395,-93.05516,-0.325101,-93.05517
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_GERICS-REMO2015_EA_4,NA,rcp85,GERICS,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CNRM-CM5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_SC_5,NA,rcp45,SMHI,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,IPSL-CM5A-MR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_IP_2,NA,rcp85,GERICS,IP,2,0.9406269,2.2272158,278.4069,0.5491008,1.8243836,0.3615957,2.1353717,280.08453,0.24422093,0.8128772,0.1630563,1.8890427,282.39624,0.105981834,0.35531086,CanESM2_r1,-0.5790312,-61.55801,-0.09184408,-4.1237173,1.6776428,-0.3048799,-55.523487,-1.0115064,-55.443737,-0.7775706,-82.66514,-0.33817303,-15.183667,3.9893494,-0.443119,-80.69902,-1.4690728,-80.52434
ICHEC-EC-EARTH_rcp85_r12i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_EA_5,NA,rcp85,CLMcom-ETH,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_KNMI-RACMO22E_IP_2,NA,rcp26,KNMI,IP,2,21.571716,3.6699727,276.2381,5.481012,18.209515,14.13362,3.7160861,277.1782,4.118806,13.7374115,13.798644,3.951133,277.0785,4.007259,13.354357,MPI-ESM-LR_r1,-7.438096,-34.48078,0.04611349,1.2565078,0.940094,-1.362206,-24.853184,-4.472103,-24.559156,-7.7730722,-36.03363,0.28116035,7.6611023,0.84039307,-1.473753,-26.888338,-4.855158,-26.662752
MOHC-HadGEM2-ES_rcp26_r1i1p1_MOHC-HadREM3-GA7-05_SC_2,NA,rcp26,MOHC,SC,2,331.58948,3.4609,263.11826,29.617355,98.724525,266.45596,3.4318814,265.12585,28.408995,94.69666,259.59412,3.1699152,265.00613,28.321714,94.40573,HadGEM2-ES_r1,-65.133514,-19.642817,-0.02901864,-0.83847094,2.0075989,-1.2083607,-4.0799074,-4.0278625,-4.0799007,-71.99536,-21.712196,-0.29098487,-8.407781,1.8878784,-1.295641,-4.3746,-4.3187943,-4.374591
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_EU_4,NA,rcp85,DMI,EU,4,563.3916,7.692885,266.81244,26.809816,88.88053,504.94363,8.163495,268.1862,24.932766,82.647804,283.13364,8.277688,270.9758,19.218624,63.801212,IPSL-CM5A-MR_r1,-58.447968,-10.374306,0.47061014,6.1174726,1.3737488,-1.8770504,-7.001355,-6.232727,-7.0124774,-280.25797,-49.74479,0.5848031,7.6018696,4.1633606,-7.5911922,-28.314972,-25.079319,-28.216887
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_EA_5,NA,rcp85,ICTP,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_SC_4,NA,rcp45,DMI,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_EU_mean,NA,rcp85,CLMcom,EU,mean,32.226334,2.3866367,274.71738,8.082734,26.942438,20.919825,2.5325136,276.6009,5.8260255,19.420078,10.2728405,2.5740752,279.18414,3.2154472,10.718153,HadGEM2-ES_r1,-11.306509,-35.08469,0.14587688,6.1122365,1.8835144,-2.2567086,-27.920115,-7.52236,-27.920115,-21.953493,-68.12284,0.18743849,7.8536663,4.4667664,-4.8672867,-60.21832,-16.224285,-60.218323
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_IPSL-WRF381P_SC_3,NA,rcp85,IPSL,SC,3,623.52826,4.7431903,264.08444,30.179623,99.895035,580.12897,4.867716,265.52274,30.190727,99.95057,513.0402,5.048653,266.97314,29.88507,98.932915,MPI-ESM-LR_r1,-43.399292,-6.9602766,0.12452555,2.6253543,1.4382935,0.011104584,0.03679497,0.055534363,0.055592716,-110.48804,-17.719812,0.30546284,6.440029,2.8887024,-0.29455185,-0.9759958,-0.96212006,-0.963131
ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_AL_4,NA,rcp26,GERICS,AL,4,196.41644,3.2997267,265.17435,22.565762,74.69414,168.29381,3.35237,266.10507,20.367844,67.452065,188.31691,3.5965788,266.36746,20.780436,68.829285,EC-EARTH_r12,-28.122635,-14.317862,0.0526433,1.5953836,0.9307251,-2.197918,-9.740057,-7.242073,-9.695638,-8.099533,-4.1236534,0.2968521,8.9962635,1.1931152,-1.785326,-7.9116583,-5.864853,-7.8518248
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_EU_2,NA,rcp85,MPI-CSC,EU,2,34.029964,2.680135,274.46198,6.2317405,20.6578,25.826548,2.617599,275.58066,5.270929,17.47148,15.956077,2.7263684,278.1487,3.6880872,12.222313,MPI-ESM-LR_r1,-8.203417,-24.106451,-0.062536,-2.3333154,1.1186829,-0.9608116,-15.41803,-3.1863213,-15.424301,-18.073887,-53.111683,0.046233416,1.7250406,3.686737,-2.5436532,-40.817703,-8.435488,-40.834393
NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_AL_0,NA,rcp45,DMI,AL,0,0.27371055,2.6978552,280.12936,0.25818878,0.8522597,0.12465978,2.8200984,281.182,0.110954836,0.3650716,0.063004784,2.9737618,282.07104,0.051851854,0.1725122,NorESM1-M_r1,-0.14905077,-54.455616,0.122243166,4.531124,1.0526428,-0.14723395,-57.025692,-0.4871881,-57.16428,-0.21070576,-76.98123,0.27590656,10.226886,1.9416809,-0.20633693,-79.917076,-0.67974746,-79.758255
MPI-M-MPI-ESM-LR_rcp26_r2i1p1_MPI-CSC-REMO2009_AL_2,NA,rcp26,MPI-CSC,AL,2,29.135218,4.026003,273.37115,7.6168523,25.282824,23.556679,4.420702,274.28113,6.2901535,20.875734,22.092596,4.565142,274.49078,6.1439404,20.373415,MPI-ESM-LR_r2,-5.578539,-19.147064,0.3946991,9.803746,0.90997314,-1.3266988,-17.41794,-4.407089,-17.43116,-7.0426216,-24.172194,0.5391393,13.391427,1.1196289,-1.4729118,-19.33754,-4.9094086,-19.41796
NCC-NorESM1-M_rcp85_r1i1p1_GERICS-REMO2015_SC_5,NA,rcp85,GERICS,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_KNMI-RACMO22E_EU_3,NA,rcp85,KNMI,EU,3,253.49759,3.7638679,268.4334,24.434933,81.128975,220.31781,4.056136,270.145,22.037289,73.208786,116.98875,4.094543,273.41174,16.347296,54.40838,IPSL-CM5A-MR_r1,-33.17978,-13.088796,0.29226828,7.765105,1.7115784,-2.397644,-9.812362,-7.920189,-9.762466,-136.50885,-53.850155,0.33067513,8.785514,4.9783325,-8.087637,-33.098667,-26.720596,-32.935947
NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_SC_2,NA,rcp85,SMHI,SC,2,355.5067,4.0076723,263.72528,29.944216,99.25591,278.77414,4.2065496,265.31116,29.586657,98.06217,215.34166,4.8189015,267.77347,28.595865,94.77456,NorESM1-M_r1,-76.732574,-21.584002,0.19887733,4.962415,1.5858765,-0.3575592,-1.1940844,-1.1937408,-1.2026899,-140.16505,-39.426838,0.8112292,20.241905,4.0481873,-1.3483505,-4.502875,-4.4813538,-4.514949
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_IP_1,NA,rcp85,MOHC,IP,1,0.27636707,3.3864658,280.2307,0.16037022,0.53202105,0.24962083,3.2790704,281.28,0.12183097,0.40269276,0.029072464,3.3004098,283.1234,0.014421806,0.04822518,MPI-ESM-LR_r1,-0.026746243,-9.677797,-0.10739541,-3.1713123,1.0492859,-0.038539246,-24.031424,-0.12932828,-24.308865,-0.2472946,-89.480484,-0.086055994,-2.5411742,2.8927002,-0.14594841,-91.00718,-0.48379588,-90.93548
MIROC-MIROC5_rcp26_r1i1p1_GERICS-REMO2015_EU_2,NA,rcp26,GERICS,EU,2,30.432764,2.4706452,273.29388,6.9559865,23.028252,23.266659,2.4201527,274.72675,5.4547167,18.0537,23.562115,2.4445052,274.83347,5.4534307,18.059788,MIROC5_r1,-7.1661053,-23.547337,-0.050492525,-2.0436978,1.4328613,-1.5012698,-21.582415,-4.974552,-21.601954,-6.8706493,-22.576488,-0.026139975,-1.0580221,1.5395813,-1.5025558,-21.600903,-4.968464,-21.575514
ICHEC-EC-EARTH_rcp85_r3i1p1_DMI-HIRHAM5_IP_3,NA,rcp85,DMI,IP,3,156.67198,7.647669,272.45166,13.459372,44.642815,111.0684,7.4022536,273.72195,10.769024,35.76896,33.184708,6.8547316,276.186,5.444332,18.13019,EC-EARTH_r3,-45.603584,-29.107683,-0.24541521,-3.20902,1.2702942,-2.6903477,-19.988657,-8.873856,-19.877455,-123.487274,-78.81899,-0.7929373,-10.368353,3.7343445,-8.015039,-59.54988,-26.512625,-59.388336
MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_EU_2,NA,rcp85,GERICS,EU,2,32.080025,2.3446352,274.5801,5.9036508,19.678883,19.6803,2.3722305,276.35938,4.4538865,14.84633,8.226864,2.2098393,279.31854,2.4894187,8.298089,HadGEM2-ES_r1,-12.399725,-38.65248,0.027595282,1.1769542,1.7792664,-1.4497643,-24.55708,-4.832553,-24.557049,-23.85316,-74.35519,-0.1347959,-5.74912,4.738434,-3.414232,-57.83255,-11.380794,-57.83252
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_SC_5,NA,rcp45,DMI,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_EU_mean,NA,rcp85,SMHI,EU,mean,24.938648,2.9063256,275.31448,6.6919827,21.97579,17.464968,3.0089376,276.7897,5.1265035,16.77384,11.245439,3.1482096,278.82025,3.5857632,11.694351,NorESM1-M_r1,-7.4736805,-29.968266,0.10261202,3.5306444,1.4752197,-1.5654793,-23.393354,-5.20195,-23.671276,-13.69321,-54.907585,0.241884,8.322674,3.5057678,-3.1062195,-46.417027,-10.281439,-46.7853
MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_EA_3,NA,rcp85,DMI,EA,3,352.01535,7.962904,268.4813,25.133333,83.778,226.11945,8.884765,270.26205,22.047953,73.49347,64.16276,8.39886,273.3441,13.104971,43.684242,HadGEM2-ES_r1,-125.895905,-35.764324,0.9218607,11.576941,1.7807617,-3.0853806,-12.27605,-10.284531,-12.275933,-287.8526,-81.77274,0.435956,5.474837,4.862793,-12.028362,-47.858204,-40.093758,-47.857143
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_KNMI-RACMO22E_EU_2,NA,rcp26,KNMI,EU,2,84.581856,3.7154663,272.72116,14.3948965,47.762177,70.34539,3.7973614,274.01102,12.078346,40.086746,70.67447,3.9062462,273.80118,12.482188,41.426075,MPI-ESM-LR_r1,-14.236465,-16.831583,0.08189511,2.2041678,1.289856,-2.3165503,-16.092857,-7.6754303,-16.0701,-13.907387,-16.442518,0.19077992,5.1347504,1.0800171,-1.9127083,-13.287406,-6.3361015,-13.26594
MIROC-MIROC5_rcp26_r1i1p1_CLMcom-CCLM4-8-17_SC_0,NA,rcp26,CLMcom,SC,0,83.546616,1.896208,266.56165,23.010689,76.27539,62.701817,1.9217169,268.60785,19.997915,66.29709,62.75328,1.954459,268.876,19.719255,65.39215,MIROC5_r1,-20.844799,-24.949903,0.02550888,1.3452575,2.0462036,-3.0127735,-13.09293,-9.978302,-13.081942,-20.793335,-24.888304,0.058250904,3.071968,2.3143616,-3.2914333,-14.303932,-10.88324,-14.26835
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_ICTP-RegCM4-6_EA_5,NA,rcp26,ICTP,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CNRM-ALADIN63_EA_3,NA,rcp85,CNRM,EA,3,298.64978,6.6731215,268.87137,26.442657,87.489975,248.66687,6.888856,269.8775,24.769926,81.98893,96.2239,7.390309,273.19974,18.018925,59.78223,MPI-ESM-LR_r1,-49.98291,-16.736296,0.21573448,3.232887,1.006134,-1.6727314,-6.325882,-5.501045,-6.2876287,-202.42587,-67.78036,0.7171874,10.747405,4.328369,-8.423733,-31.856606,-27.707745,-31.669622
ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4_EA_5,NA,rcp85,SMHI,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-6_IP_1,NA,rcp85,ICTP,IP,1,0.10428873,2.0512674,279.5608,0.08154573,0.27436084,0.026252838,2.130843,281.0907,0.021053286,0.070832044,0.0036624763,1.8937364,283.5677,0.0027762235,0.009351729,HadGEM2-ES_r1,-0.07803589,-74.826775,0.07957554,3.8793352,1.5299072,-0.06049245,-74.182236,-0.20352879,-74.182884,-0.10062625,-96.48814,-0.15753102,-7.6796923,4.006897,-0.07876951,-96.595505,-0.2650091,-96.591446
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_MPI-CSC-REMO2009_AL_3,NA,rcp85,MPI-CSC,AL,3,111.70675,4.2154546,269.69235,15.39317,50.986088,93.00923,4.888976,271.02213,13.444144,44.560818,32.89591,5.080389,273.7906,7.9125896,26.264359,MPI-ESM-LR_r2,-18.697517,-16.738037,0.6735215,15.977434,1.329773,-1.9490261,-12.66163,-6.42527,-12.602006,-78.81084,-70.551544,0.86493444,20.518177,4.098236,-7.480581,-48.596752,-24.72173,-48.487206
CCCma-CanESM2_rcp85_r1i1p1_CLMcom-CCLM4-8-17_EU_0,NA,rcp85,CLMcom,EU,0,17.935785,2.1659024,275.9816,5.61754,18.656263,11.317448,2.2757196,277.6608,3.959656,13.185692,6.2399096,2.4653945,279.81555,2.4397297,8.128985,CanESM2_r1,-6.6183376,-36.90018,0.10981727,5.0702777,1.6791992,-1.6578839,-29.512632,-5.4705715,-29.322973,-11.695875,-65.20972,0.29949212,13.827591,3.8339539,-3.1778102,-56.569427,-10.527278,-56.427578
ICHEC-EC-EARTH_rcp26_r12i1p1_MOHC-HadREM3-GA7-05_EU_mean,NA,rcp26,MOHC,EU,mean,38.64612,2.4211264,274.43396,7.8244276,25.922277,30.310537,2.4934022,275.77118,6.487654,21.51558,29.802294,2.5674477,276.00064,6.1281943,20.312122,EC-EARTH_r12,-8.335581,-21.569,0.07227588,2.985217,1.3372192,-1.3367734,-17.084616,-4.406698,-16.999657,-8.843824,-22.88412,0.1463213,6.043522,1.5666809,-1.6962333,-21.678688,-5.610155,-21.642216
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_AL_mean,NA,rcp85,CLMcom-ETH,AL,mean,68.48163,4.319573,275.30005,8.9644,29.684559,50.35184,4.446063,276.67456,7.313705,24.229202,28.13988,4.728311,278.6935,4.7984824,15.896442,MPI-ESM-LR_r3,-18.129787,-26.473944,0.12649012,2.9283013,1.3745117,-1.6506953,-18.413897,-5.4553566,-18.377758,-40.34175,-58.908867,0.40873814,9.462466,3.3934631,-4.165918,-46.471798,-13.788116,-46.448784
ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_EA_5,NA,rcp26,SMHI,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r12i1p1_CLMcom-CCLM4-8-17_EA_4,NA,rcp85,CLMcom,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp45_r1i1p1_SMHI-RCA4_SC_2,NA,rcp45,SMHI,SC,2,311.74844,4.443394,265.0815,29.397362,97.98366,218.96234,4.566366,267.03284,28.088533,93.6126,166.04738,4.670373,268.30334,26.37415,87.886345,HadGEM2-ES_r1,-92.7861,-29.763132,0.12297201,2.7675242,1.9513245,-1.3088284,-4.452197,-4.3710556,-4.4610047,-145.70107,-46.73674,0.22697878,5.1082296,3.2218323,-3.0232124,-10.2839575,-10.097313,-10.3050995
MOHC-HadGEM2-ES_rcp85_r1i1p1_CNRM-ALADIN63_EA_5,NA,rcp85,CNRM,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_EA_mean,NA,rcp85,IPSL,EA,mean,19.291113,2.0269966,274.02618,10.316854,34.098785,11.660851,2.2795277,275.70404,7.534634,24.903023,4.1251564,2.444027,278.73462,3.0051267,9.97603,HadGEM2-ES_r1,-7.6302624,-39.553253,0.25253105,12.458385,1.6778564,-2.7822194,-26.967714,-9.195763,-26.968008,-15.1659565,-78.61629,0.41703033,20.573805,4.708435,-7.3117266,-70.87167,-24.122755,-70.74374
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_CNRM-ALADIN63_AL_1,NA,rcp26,CNRM,AL,1,25.698528,4.6934285,274.1231,9.769687,32.487087,12.529661,5.2070837,275.61157,5.4117413,18.040672,13.669259,5.096046,275.38828,5.947038,19.835993,CNRM-CM5_r1,-13.168867,-51.243664,0.5136552,10.944136,1.4884644,-4.3579454,-44.60681,-14.446415,-44.468174,-12.029269,-46.809174,0.40261745,8.578323,1.2651672,-3.8226485,-39.127647,-12.651094,-38.941917
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_KNMI-RACMO22E_EA_5,NA,rcp85,KNMI,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,IPSL-CM5A-MR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_GERICS-REMO2015_EA_2,NA,rcp85,GERICS,EA,2,9.727726,1.7190453,272.43713,5.8894677,19.5648,5.77952,1.75521,274.38235,3.7554495,12.468807,2.4410756,1.8090864,276.73438,2.0000458,6.6182904,MPI-ESM-LR_r3,-3.948206,-40.587143,0.03616476,2.10377,1.945221,-2.1340182,-36.234486,-7.095993,-36.26918,-7.2866507,-74.906,0.09004116,5.237859,4.297241,-3.889422,-66.0403,-12.94651,-66.17246
NOAA-GFDL-GFDL-ESM2G_rcp26_r1i1p1_GERICS-REMO2015_EA_0,NA,rcp26,GERICS,EA,0,6.438856,1.3814514,273.8531,5.039958,16.759125,4.7745767,1.4745308,274.77744,4.1573954,13.814142,5.0980043,1.3812684,274.57596,4.292512,14.250484,GFDL-ESM2G_r1,-1.6642795,-25.84744,0.09307945,6.7378016,0.9243469,-0.88256264,-17.511309,-2.9449825,-17.572412,-1.3408518,-20.824379,-0.00018298626,-0.013245943,0.7228699,-0.74744606,-14.830402,-2.5086403,-14.968802
ICHEC-EC-EARTH_rcp45_r3i1p1_DMI-HIRHAM5_SC_0,NA,rcp45,DMI,SC,0,55.216602,2.2492123,268.627,17.248497,56.742256,38.676434,2.3488722,270.25198,13.965914,45.93925,28.036915,2.4128602,271.48373,11.565885,37.998363,EC-EARTH_r3,-16.540169,-29.955063,0.09965992,4.430881,1.6249695,-3.2825832,-19.031126,-10.803005,-19.03873,-27.179688,-49.22376,0.16364789,7.2757864,2.85672,-5.6826124,-32.94555,-18.743893,-33.033394
ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E_IP_3,NA,rcp45,KNMI,IP,3,169.55638,3.793341,271.0528,20.821249,69.00091,123.78486,3.9524078,272.36633,17.1559,56.909,95.419624,3.8423538,273.25317,14.841867,49.297737,EC-EARTH_r12,-45.771523,-26.99487,0.15906692,4.19332,1.3135376,-3.66535,-17.603891,-12.0919075,-17.524273,-74.13676,-43.723957,0.0490129,1.2920774,2.2003784,-5.9793816,-28.71769,-19.70317,-28.554945
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_KNMI-RACMO22E_SC_5,NA,rcp26,KNMI,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CNRM-CM5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_SMHI-RCA4_IP_3,NA,rcp85,SMHI,IP,3,78.167854,4.917565,272.1707,14.859738,49.426258,45.82132,4.693665,273.95377,10.532745,35.053932,6.2322855,4.3527627,277.02115,3.917255,13.079893,IPSL-CM5A-MR_r1,-32.346535,-41.380867,-0.22389984,-4.5530634,1.783081,-4.326993,-29.118904,-14.372326,-29.07832,-71.93557,-92.027054,-0.56480217,-11.485404,4.850464,-10.942484,-73.63847,-36.346367,-73.53655
MPI-M-MPI-ESM-LR_rcp45_r1i1p1_SMHI-RCA4_AL_1,NA,rcp45,SMHI,AL,1,6.9280906,4.5656743,275.4206,4.4563923,14.832529,4.0812807,5.0360208,276.63333,2.6763139,8.884816,2.495024,4.857886,277.2997,1.917185,6.377875,MPI-ESM-LR_r1,-2.8468099,-41.09083,0.47034645,10.301796,1.212738,-1.7800784,-39.94438,-5.947713,-40.099117,-4.4330664,-63.986843,0.29221153,6.4001837,1.8791199,-2.5392075,-56.978992,-8.454655,-57.000763
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_MPI-CSC-REMO2009_SC_2,NA,rcp26,MPI-CSC,SC,2,188.09142,2.7672875,265.1087,25.598679,84.72916,163.36713,2.7949867,266.16626,24.756693,81.93416,150.53635,2.7658544,266.6567,23.074768,76.40946,MPI-ESM-LR_r1,-24.724289,-13.144826,0.027699232,1.0009525,1.0575562,-0.8419857,-3.2891765,-2.7949982,-3.2987442,-37.55507,-19.96639,-0.0014331341,-0.051788405,1.5480042,-2.5239105,-9.859534,-8.3196945,-9.819164
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_IP_5,NA,rcp85,GERICS,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CanESM2_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_AL_mean,NA,rcp26,SMHI,AL,mean,58.26436,3.6677287,272.65155,10.289741,34.090458,47.256287,3.5946915,273.61337,8.897484,29.50298,46.073223,3.801293,273.89487,8.566317,28.406923,EC-EARTH_r12,-11.008072,-18.89332,-0.07303715,-1.9913454,0.9618225,-1.3922567,-13.530534,-4.5874786,-13.456782,-12.191135,-20.92383,0.13356423,3.641606,1.2433167,-1.723424,-16.748955,-5.6835346,-16.671923
NCC-NorESM1-M_rcp85_r1i1p1_ICTP-RegCM4-6_EU_0,NA,rcp85,ICTP,EU,0,19.089579,2.019206,276.20248,6.9782414,22.308151,12.947057,2.1104846,277.55618,5.4317718,17.232193,7.488858,2.251806,279.57492,3.4047034,10.64704,NorESM1-M_r1,-6.142522,-32.177357,0.09127855,4.520517,1.3536987,-1.5464697,-22.16131,-5.0759583,-22.753828,-11.60072,-60.769913,0.23259997,11.519379,3.3724365,-3.573538,-51.209724,-11.661111,-52.27287
